fecha,portafolio_total_mxn
2025-06-19,980000.00
2025-06-20,980000.00
2025-06-23,980000.00
2025-06-24,980000.00
2025-06-25,980000.00
2025-06-26,980000.00
2025-06-27,980000.00
2025-06-30,980000.00
2025-07-01,990000.00
2025-07-02,990000.00
2025-07-03,990000.00
2025-07-04,990000.00
2025-07-07,990000.00
2025-07-08,990000.00
2025-07-09,990000.00
2025-07-10,990000.00
2025-07-11,990000.00
2025-07-14,990000.00
2025-07-15,990000.00
2025-07-16,990000.00
2025-07-17,990000.00
2025-07-18,990000.00
2025-07-21,990000.00
2025-07-22,990000.00
2025-07-23,990000.00
2025-07-24,990000.00
2025-07-25,990000.00
2025-07-28,990000.00
2025-07-29,990000.00
2025-07-30,990000.00
2025-07-31,990000.00
2025-08-01,1000000.00
2025-08-04,1000000.00
2025-08-05,1000000.00
2025-08-06,1000000.00
2025-08-07,1000000.00
2025-08-08,1000000.00
2025-08-11,1000000.00
2025-08-12,1000000.00
2025-08-13,1000000.00
2025-08-14,1000000.00
2025-08-15,1000000.00
2025-08-18,1000000.00
2025-08-19,1000000.00
2025-08-20,1000000.00
2025-08-21,1000000.00
2025-08-22,1000000.00
2025-08-25,1000000.00
2025-08-26,1000000.00
2025-08-27,1000000.00
2025-08-28,1000000.00
2025-08-29,1000000.00
2025-09-01,1010000.00
2025-09-02,1010000.00
2025-09-03,1010000.00
2025-09-04,1010000.00
2025-09-05,1010000.00
2025-09-08,1010000.00
2025-09-09,1010000.00
2025-09-10,1010000.00
2025-09-11,1010000.00
2025-09-12,1010000.00
2025-09-15,1010000.00
2025-09-16,1010000.00
2025-09-17,1010000.00
2025-09-18,1010000.00
2025-09-19,1010000.00
2025-09-22,1010000.00
2025-09-23,1010000.00
2025-09-24,1010000.00
2025-09-25,1010000.00
2025-09-26,1010000.00
2025-09-29,1010000.00
2025-09-30,1010000.00
2025-10-01,1020000.00
2025-10-02,1020000.00
2025-10-03,1020000.00
2025-10-06,1020000.00
2025-10-07,1020000.00
2025-10-08,1020000.00
2025-10-09,1020000.00
2025-10-10,1020000.00
2025-10-13,1020000.00
2025-10-14,1020000.00
2025-10-15,1020000.00
2025-10-16,1020000.00
2025-10-17,1020000.00
2025-10-20,1020000.00
2025-10-21,1020000.00
2025-10-22,1020000.00
2025-10-23,1020000.00
2025-10-24,1020000.00
2025-10-27,1020000.00
2025-10-28,1020000.00
2025-10-29,1020000.00
2025-10-30,1020000.00
2025-10-31,1020000.00
2025-11-03,1030000.00
2025-11-04,1030000.00
2025-11-05,1030000.00
2025-11-06,1030000.00
2025-11-07,1030000.00
2025-11-10,1030000.00
2025-11-11,1030000.00
2025-11-12,1030000.00
2025-11-13,1030000.00
2025-11-14,1030000.00
2025-11-17,1030000.00
2025-11-18,1030000.00
2025-11-19,1030000.00
2025-11-20,1030000.00
2025-11-21,1030000.00
2025-11-24,1030000.00
2025-11-25,1030000.00
2025-11-26,1030000.00
2025-11-27,1030000.00
2025-11-28,1030000.00
2025-12-01,1040000.00
2025-12-02,1040000.00
2025-12-03,1040000.00
2025-12-04,1040000.00
2025-12-05,1040000.00
2025-12-08,1040000.00
2025-12-09,1040000.00
2025-12-10,1040000.00
2025-12-11,1040000.00
2025-12-12,1040000.00
2025-12-15,1040000.00
2025-12-16,1040000.00
2025-12-17,1040000.00
2025-12-18,1040000.00
2025-12-19,1040000.00
2025-12-22,1040000.00
2025-12-23,1040000.00
2025-12-24,1040000.00
2025-12-25,1040000.00
2025-12-26,1040000.00
2025-12-29,1040000.00
2025-12-30,1040000.00
2025-12-31,1040000.00
2026-01-01,1050000.00
2026-01-02,1050000.00
2026-01-05,1050000.00
2026-01-06,1050000.00
2026-01-07,1050000.00
2026-01-08,1050000.00
2026-01-09,1050000.00
2026-01-12,1050000.00
2026-01-13,1050000.00
2026-01-14,1050000.00
2026-01-15,1050000.00
2026-01-16,1050000.00
2026-01-19,1050000.00
2026-01-20,1050000.00
2026-01-21,1050000.00
2026-01-22,1050000.00
2026-01-23,1050000.00
2026-01-26,1050000.00
2026-01-27,1050000.00
2026-01-28,1050000.00
2026-01-29,1050000.00
2026-01-30,1050000.00
2026-02-02,1060000.00
2026-02-03,1060000.00
2026-02-04,1060000.00
2026-02-05,1060000.00
2026-02-06,1060000.00
2026-02-09,1060000.00
2026-02-10,1060000.00
2026-02-11,1060000.00
2026-02-12,1060000.00
2026-02-13,1060000.00
2026-02-16,1060000.00
2026-02-17,1060000.00
2026-02-18,1060000.00
2026-02-19,1060000.00
2026-02-20,1060000.00
2026-02-23,1060000.00
2026-02-24,1060000.00
2026-02-25,1060000.00
2026-02-26,1060000.00
2026-02-27,1060000.00
2026-03-02,1070000.00
2026-03-03,1070000.00
2026-03-04,1070000.00
2026-03-05,1070000.00
2026-03-06,1070000.00
2026-03-09,1070000.00
2026-03-10,1070000.00
2026-03-11,1070000.00
2026-03-12,1070000.00
2026-03-13,1070000.00
2026-03-16,1070000.00
2026-03-17,1070000.00
2026-03-18,1070000.00
2026-03-19,1070000.00
2026-03-20,1070000.00
2026-03-23,1070000.00
2026-03-24,1070000.00
2026-03-25,1070000.00
2026-03-26,1070000.00
2026-03-27,1070000.00
2026-03-30,1070000.00
2026-03-31,1070000.00
2026-04-01,1080000.00
2026-04-02,1080000.00
2026-04-03,1080000.00
2026-04-06,1080000.00
2026-04-07,1080000.00
2026-04-08,1080000.00
2026-04-09,1080000.00
2026-04-10,1080000.00
2026-04-13,1080000.00
2026-04-14,1080000.00
2026-04-15,1080000.00
2026-04-16,1080000.00
2026-04-17,1080000.00
2026-04-20,1080000.00
2026-04-21,1080000.00
2026-04-22,1080000.00
2026-04-23,1080000.00
2026-04-24,1080000.00
2026-04-27,1080000.00
2026-04-28,1080000.00
2026-04-29,1080000.00
2026-04-30,1080000.00
2026-05-01,1090000.00
2026-05-04,1090000.00
2026-05-05,1090000.00
2026-05-06,1090000.00
